google_name,google_latitude,google_longitude,google_maps_url,google_address,google_place_id,google_cid
Trạm thu phí Cao Bồ,20.288162,106.012648,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Cao+B%E1%BB%93/data=!4m7!3m6!1s0x313677030cbba963:0xcba19b3fd7df0539!8m2!3d20.2881624!4d106.0126483!16s%2Fg%2F11bx21_qfv!19sChIJY6m7DAN3NjEROQXf1z-bocs?authuser=0&hl=vi&rclk=1,"QL10, Ý Yên, Ninh Bình, Việt Nam",ChIJY6m7DAN3NjEROQXf1z-bocs,14673179759456748857
Trạm thu phí Đồng Giao,20.169081,105.870207,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%90%E1%BB%93ng+Giao/data=!4m7!3m6!1s0x313663004e25a5f5:0x3cda32577eb612d4!8m2!3d20.1690811!4d105.8702073!16s%2Fg%2F11nk2w_ppb!19sChIJ9aUlTgBjNjER1BK2flcy2jw?authuser=0&hl=vi&rclk=1,"5V9C+J3 Trạm thu phí Đồng Giao, Tam Điệp, Ninh Bình, Việt Nam",ChIJ9aUlTgBjNjER1BK2flcy2jw,4384872538568004308
Trạm Thu phí Cao Bồ,20.166429,105.862840,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cao+B%E1%BB%93/data=!4m7!3m6!1s0x313677030d16c5f9:0x1c5080c87c36c4b2!8m2!3d20.1664286!4d105.8628399!16s%2Fg%2F11c1p6mq15!19sChIJ-cUWDQN3NjERssQ2fMiAUBw?authuser=0&hl=vi&rclk=1,"5V87+H4G Trạm Thu phí Cao Bồ, ĐCT Cầu Giẽ - Ninh Bình, Ý Yên, Ninh Bình, Việt Nam",ChIJ-cUWDQN3NjERssQ2fMiAUBw,2040272229764613298
Trạm thu phí Bắc Bỉm Sơn,20.124809,105.851581,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+B%E1%BA%AFc+B%E1%BB%89m+S%C6%A1n/data=!4m7!3m6!1s0x313663a03a7ecd79:0x55fb1c59bf4c853!8m2!3d20.1248093!4d105.8515808!16s%2Fg%2F11h0b6y_6b!19sChIJec1-OqBjNjERU8j0m8WxXwU?authuser=0&hl=vi&rclk=1,"Trạm thu phí Bỉm Sơn, Khu phố 7, Quang Trung, Thanh Hóa, Việt Nam",ChIJec1-OqBjNjERU8j0m8WxXwU,387223555260336211
Trạm Thu Phí Hà Trung,20.083758,105.809491,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+H%C3%A0+Trung/data=!4m7!3m6!1s0x313661004ba6212d:0x194d2e5d1a07596d!8m2!3d20.0837576!4d105.8094911!16s%2Fg%2F11xvt7d1zc!19sChIJLSGmSwBhNjERbVkHGl0uTRk?authuser=0&hl=vi&rclk=1,"3RM5+GQ Trạm Thu Phí Hà Trung, Hà Long, Thanh Hóa, Việt Nam",ChIJLSGmSwBhNjERbVkHGl0uTRk,1823164401558444397
Trạm thu phí Tống Sơn (Hà Lĩnh cũ),20.000406,105.770482,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%E1%BB%91ng+S%C6%A1n+%28H%C3%A0+L%C4%A9nh+c%C5%A9%29/data=!4m7!3m6!1s0x31368b0031506fff:0x308580a64019503a!8m2!3d20.0004062!4d105.7704824!16s%2Fg%2F11z1t3672t!19sChIJ_29QMQCLNjEROlAZQKaAhTA?authuser=0&hl=vi&rclk=1,"2Q29+8M5 Trạm thu phí Tống Sơn (Hà Lĩnh cũ), Thanh Xá 1, Tống Sơn, Thanh Hóa, Việt Nam",ChIJ_29QMQCLNjEROlAZQKaAhTA,3496342137251385402
Trạm thu phí Đông Xuân,19.827931,105.692330,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%90%C3%B4ng+Xu%C3%A2n/data=!4m7!3m6!1s0x3136f70065a9f7c3:0xd5a53e080fbe1b88!8m2!3d19.8279315!4d105.6923302!16s%2Fg%2F11n9w30y3l!19sChIJw_epZQD3NjERiBu-Dwg-pdU?authuser=0&hl=vi&rclk=1,"RMHR+5W Trạm thu phí Đông Xuân, Đông Sơn, Thanh Hóa, Việt Nam",ChIJw_epZQD3NjERiBu-Dwg-pdU,15394779105580686216
Trạm Thu Phí Vạn Thiện ( Nhánh 2 ),19.613476,105.671064,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+V%E1%BA%A1n+Thi%E1%BB%87n+%28+Nh%C3%A1nh+2+%29/data=!4m7!3m6!1s0x3137030030c263e5:0xfd28d0ec4fa92db3!8m2!3d19.613476!4d105.671064!16s%2Fg%2F11z5x2yks7!19sChIJ5WPCMAADNzERsy2pT-zQKP0?authuser=0&hl=vi&rclk=1,"JM7C+9C Trạm Thu Phí Vạn Thiện ( Nhánh 2 ), Nông Cống, Thanh Hóa, Việt Nam",ChIJ5WPCMAADNzERsy2pT-zQKP0,18242060004031540659
Trạm thu phí BOT,19.364455,105.695302,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+BOT/data=!4m7!3m6!1s0x313709000483c939:0x28cebd57ea76cb30!8m2!3d19.3644552!4d105.6953018!16s%2Fg%2F11z9wh5_6v!19sChIJOcmDBAAJNzERMMt26le9zig?authuser=0&hl=vi&rclk=1,"9M8W+24W Trạm thu phí BOT, Trường Lâm, Thanh Hóa, Việt Nam",ChIJOcmDBAAJNzERMMt26le9zig,2940495792012970800
TRẠM THU PHÍ HOÀNG MAI,19.301879,105.724250,https://www.google.com/maps/place/TR%E1%BA%A0M+THU+PH%C3%8D+HO%C3%80NG+MAI/data=!4m7!3m6!1s0x31370b0631b1db11:0x9df4009023478c3e!8m2!3d19.3018793!4d105.72425!16s%2Fg%2F11c1n21hj5!19sChIJEduxMQYLNzERPoxHI5AA9J0?authuser=0&hl=vi&rclk=1,"8P2F+QM5 TRẠM THU PHÍ HOÀNG MAI, AH1, Hoàng Mai, Nghệ An, Việt Nam",ChIJEduxMQYLNzERPoxHI5AA9J0,11381722777339268158
Trạm Thu phí Km 430+500,18.956451,105.561797,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+430%2B500/data=!4m7!3m6!1s0x313763000bb46e25:0x9500363c9d87ab4b!8m2!3d18.9564512!4d105.5617969!16s%2Fg%2F11wflzvlly!19sChIJJW60CwBjNzERS6uHnTw2AJU?authuser=0&hl=vi&rclk=1,"XH46+HPM Trạm Thu phí Km 430+500, CT01, Minh Châu, Nghệ An, Việt Nam",ChIJJW60CwBjNzERS6uHnTw2AJU,10736641145620114251
Trạm Thu phí Nghi Phương,18.823337,105.586381,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Nghi+Ph%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x3139d9007a08f89f:0xe711713fce1393c9!8m2!3d18.8233372!4d105.5863813!16s%2Fg%2F11x34khw1x!19sChIJn_gIegDZOTERyZMTzj9xEec?authuser=0&hl=vi&rclk=1,"RHFP+8HJ Trạm Thu phí Nghi Phương, Thần Lĩnh, Nghệ An, Việt Nam",ChIJn_gIegDZOTERyZMTzj9xEec,16650213816219702217
Trạm thu phí BOT,18.706686,105.613888,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+BOT/data=!4m7!3m6!1s0x3139cf000999534d:0xb237eb2716def5ac!8m2!3d18.7066864!4d105.613888!16s%2Fg%2F11mkvhmhwt!19sChIJTVOZCQDPOTERrPXeFifrN7I?authuser=0&hl=vi&rclk=1,"PJ47+MH Trạm thu phí BOT, Hưng Nguyên, Nghệ An, Việt Nam",ChIJTVOZCQDPOTERrPXeFifrN7I,12841991415590221228
Trạm Thu phí Cầu Bến Thuỷ 2,18.640800,105.699069,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+B%E1%BA%BFn+Thu%E1%BB%B7+2/data=!4m7!3m6!1s0x3139cc233b3e30d5:0x4de96a2f8b014877!8m2!3d18.6408002!4d105.6990692!16s%2Fg%2F11fzf13zck!19sChIJ1TA-OyPMOTERd0gBiy9q6U0?authuser=0&hl=vi&rclk=1,"JMRX+8JG Trạm Thu phí Cầu Bến Thuỷ 2, AH1, Lam Thành, Nghệ An, Việt Nam",ChIJ1TA-OyPMOTERd0gBiy9q6U0,5614135162922158199
Trạm Thu Phí Bến Thủy,18.648611,105.704591,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+B%E1%BA%BFn+Th%E1%BB%A7y/data=!4m7!3m6!1s0x3139cc309e138d9d:0xa556f73630796640!8m2!3d18.6486115!4d105.7045906!16s%2Fg%2F11bccmh4x4!19sChIJnY0TnjDMOTERQGZ5MDb3VqU?authuser=0&hl=vi&rclk=1,"JPX3+CRW Trạm Thu Phí Bến Thủy, Nguyễn Du, Trường Vinh, Nghệ An, Việt Nam",ChIJnY0TnjDMOTERQGZ5MDb3VqU,11913981676368782912
Trạm Thu phí Quốc lộ 8A,18.534196,105.657742,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Qu%E1%BB%91c+l%E1%BB%99+8A/data=!4m7!3m6!1s0x3139c9004950d87b:0x8ddd89b493bed39d!8m2!3d18.5341964!4d105.6577418!16s%2Fg%2F11x32x4s9q!19sChIJe9hQSQDJOTERndO-k7SJ3Y0?authuser=0&hl=vi&rclk=1,"GMM4+7V Trạm Thu phí Quốc lộ 8A, Đức Thịnh, Hà Tĩnh, Việt Nam",ChIJe9hQSQDJOTERndO-k7SJ3Y0,10222478137866769309
Trạm thu phí Cầu Rác,18.211875,106.109121,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+C%E1%BA%A7u+R%C3%A1c/data=!4m7!3m6!1s0x31385c2aed02582b:0x76efd6550a08b84f!8m2!3d18.2118747!4d106.1091208!16s%2Fg%2F12h_b82wq!19sChIJK1gC7SpcODERT7gIClXW73Y?authuser=0&hl=vi&rclk=1,"QL1A, Cẩm Trung, Hà Tĩnh, Việt Nam",ChIJK1gC7SpcODERT7gIClXW73Y,8570304276638251087
Trạm thu phí hầm đường bộ đèo Ngang,17.964382,106.467643,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+%C4%91%C6%B0%E1%BB%9Dng+b%E1%BB%99+%C4%91%C3%A8o+Ngang/data=!4m7!3m6!1s0x313883bc50e330fd:0xf00cbc6e27ddda7a!8m2!3d17.9643816!4d106.4676431!16s%2Fg%2F11b8thb8p6!19sChIJ_TDjULyDODERetrdJ268DPA?authuser=0&hl=vi&rclk=1,"XF79+Q32 Trạm thu phí hầm đường bộ đèo Ngang, 201 QL1A, Hoành Sơn, Hà Tĩnh, Việt Nam",ChIJ_TDjULyDODERetrdJ268DPA,17297407450124507770
Trạm Thu Phí TASCO Quảng Bình,17.890216,106.450909,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+TASCO+Qu%E1%BA%A3ng+B%C3%ACnh/data=!4m7!3m6!1s0x31389ca4896368dd:0xbb5d35eb986ccd39!8m2!3d17.8902161!4d106.4509095!16s%2Fg%2F11bw6rr5bk!19sChIJ3WhjiaScODEROc1smOs1Xbs?authuser=0&hl=vi&rclk=1,"VFR2+39M Trạm Thu Phí TASCO Quảng Bình, Phú Trạch, Quảng Trị, Việt Nam",ChIJ3WhjiaScODEROc1smOs1Xbs,13501006543917468985
Trạm Thu phí Quán Hàu,17.391890,106.646929,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Qu%C3%A1n+H%C3%A0u/data=!4m7!3m6!1s0x3147539981c55555:0xf8546d4d21b7dde!8m2!3d17.3918904!4d106.6469287!16s%2Fg%2F11cs3j_h5z!19sChIJVVXFgZlTRzER3n0b0tRGhQ8?authuser=0&hl=vi&rclk=1,"AH1, Quảng Ninh, Quảng Trị, Việt Nam",ChIJVVXFgZlTRzER3n0b0tRGhQ8,1118377962343464414
Trạm Thu Phí Cầu Phao - Trung Yên,16.828254,107.132458,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+C%E1%BA%A7u+Phao+-+Trung+Y%C3%AAn/data=!4m7!3m6!1s0x3140e5d4da226eb1:0x96d0f435ee4df827!8m2!3d16.8282539!4d107.1324579!16s%2Fg%2F11rwn6xs50!19sChIJsW4i2tTlQDERJ_hN7jX00JY?authuser=0&hl=vi&rclk=1,"Trung Yên, Triệu Bình, Quảng Trị, Việt Nam",ChIJsW4i2tTlQDERJ_hN7jX00JY,10867454413313538087
Trạm Thu Phí BOT Đông Hà,16.785169,107.150164,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+BOT+%C4%90%C3%B4ng+H%C3%A0/data=!4m7!3m6!1s0x3140e4fdbf635c07:0x58f66da74828cdae!8m2!3d16.7851691!4d107.1501642!16s%2Fg%2F11nb4v54pf!19sChIJB1xjv_3kQDERrs0oSKdt9lg?authuser=0&hl=vi&rclk=1,"Ái Tử, Quảng Trị, Việt Nam",ChIJB1xjv_3kQDERrs0oSKdt9lg,6410431684846079406
Trạm Thu phí Sân bay Phú Bài,16.394408,107.698361,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Ph%C3%BA+B%C3%A0i/data=!4m7!3m6!1s0x31419982788f7703:0x8fda0b71e35e0c91!8m2!3d16.3944078!4d107.6983607!16s%2Fg%2F11lcshtzsx!19sChIJA3ePeIKZQTERkQxe43EL2o8?authuser=0&hl=vi&rclk=1,"9MWX+4P3 Trạm Thu phí Sân bay Phú Bài, Phú Bài, Huế, Việt Nam",ChIJA3ePeIKZQTERkQxe43EL2o8,10365610076120419473
Trạm Thu phí Phú Bài,16.370271,107.724977,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%C3%BA+B%C3%A0i/data=!4m7!3m6!1s0x314199ae55bfffff:0x5afc509a542fd818!8m2!3d16.3702707!4d107.7249773!16s%2Fg%2F11c2k985mg!19sChIJ__-_Va6ZQTERGNgvVJpQ_Fo?authuser=0&hl=vi&rclk=1,"9PCF+4X5 Trạm Thu phí Phú Bài, AH1, Phú Bài, Huế, Việt Nam",ChIJ__-_Va6ZQTERGNgvVJpQ_Fo,6556203781312206872
Trạm thu phí Bắc Hải Vân,16.228451,108.084789,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+B%E1%BA%AFc+H%E1%BA%A3i+V%C3%A2n/data=!4m7!3m6!1s0x31422724a3e5054f:0x36cc200a43754108!8m2!3d16.2284505!4d108.0847889!16s%2Fg%2F12hvhdzfg!19sChIJTwXloyQnQjERCEF1QwogzDY?authuser=0&hl=vi&rclk=1,"Chân Mây - Lăng Cô, Huế, Việt Nam",ChIJTwXloyQnQjERCEF1QwogzDY,3948566201750601992
Trạm Thu phí Sân bay Đà Nẵng,16.058042,108.204060,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142190077c1e419:0xb5b7e789c4faab04!8m2!3d16.058042!4d108.2040601!16s%2Fg%2F11m5s48srk!19sChIJGeTBdwAZQjERBKv6xInnt7U?authuser=0&hl=vi&rclk=1,"3653+6J7 Trạm Thu phí Sân bay Đà Nẵng, Nguyễn Văn Linh, Hòa Cường, Đà Nẵng 550000, Việt Nam",ChIJGeTBdwAZQjERBKv6xInnt7U,13094189020504304388
Trạm Thu phí Sân bay Đà Nẵng,16.050873,108.206409,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219004c2fda6b:0x48ae685d0fddfb76!8m2!3d16.0508728!4d108.2064095!16s%2Fg%2F11x0r2mvds!19sChIJa9ovTAAZQjERdvvdD11orkg?authuser=0&hl=vi&rclk=1,"3624+8HV Trạm Thu phí Sân bay Đà Nẵng, Hòa Cường, Đà Nẵng 550000, Việt Nam",ChIJa9ovTAAZQjERdvvdD11orkg,5237238165585918838
Trạm thu phí Hoà Phước,16.004628,108.246048,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Ho%C3%A0+Ph%C6%B0%E1%BB%9Bc/data=!4m7!3m6!1s0x314211002803bfd5:0x866ac438de653492!8m2!3d16.0046282!4d108.246048!16s%2Fg%2F11njrx82nx!19sChIJ1b8DKAARQjERkjRl3jjEaoY?authuser=0&hl=vi&rclk=1,"263W+VC3 Trạm thu phí Hoà Phước, Quảng Nam, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam",ChIJ1b8DKAARQjERkjRl3jjEaoY,9685769697142060178
Trạm Thu Phí Điện Bàn,15.937759,108.225143,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+%C4%90i%E1%BB%87n+B%C3%A0n/data=!4m7!3m6!1s0x31421b0058e231e9:0x25c5849c256ac688!8m2!3d15.9377595!4d108.2251428!16s%2Fg%2F11zb1y700f!19sChIJ6THiWAAbQjERiMZqJZyExSU?authuser=0&hl=vi&rclk=1,"W6QG+432 Trạm Thu Phí Điện Bàn, Đ. Hùng Vương, Điện Bàn Bắc, Đà Nẵng, Việt Nam",ChIJ6THiWAAbQjERiMZqJZyExSU,2721727355992852104
Trạm thu phí Điện Thắng Bắc,15.930796,108.228537,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%90i%E1%BB%87n+Th%E1%BA%AFng+B%E1%BA%AFc/data=!4m7!3m6!1s0x31421aace6d47943:0x81ac11391621fb0!8m2!3d15.9307963!4d108.2285366!16s%2Fg%2F11bxjfw1ff!19sChIJQ3nU5qwaQjERsB9ikRPBGgg?authuser=0&hl=vi&rclk=1,"QL1A, Điện Bàn Bắc, Đà Nẵng, Việt Nam",ChIJQ3nU5qwaQjERsB9ikRPBGgg,583991391485566896
Trạm Thu phí Phong Thử,15.890553,108.173646,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Phong+Th%E1%BB%AD/data=!4m7!3m6!1s0x314204f68cb8eb1d:0xd9d31856bb0981d0!8m2!3d15.8905526!4d108.1736457!16s%2Fg%2F11gf9790vd!19sChIJHeu4jPYEQjER0IEJu1YY09k?authuser=0&hl=vi&rclk=1,"V5RF+6FC Trạm Thu phí Phong Thử, Điện Bàn Tây, Đà Nẵng, Việt Nam",ChIJHeu4jPYEQjER0IEJu1YY09k,15695915887100527056
Trạm Thu phí Túy Loan,15.972891,108.162804,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+T%C3%BAy+Loan/data=!4m7!3m6!1s0x31421b75e974458b:0xca95bf9a1efd01af!8m2!3d15.9728908!4d108.1628043!16s%2Fg%2F11fy_r1ht7!19sChIJi0V06XUbQjERrwH9Hpq_lco?authuser=0&hl=vi&rclk=1,"X5F7+543 Trạm Thu phí Túy Loan, Hòa Tiến, Đà Nẵng, Việt Nam",ChIJi0V06XUbQjERrwH9Hpq_lco,14597784435857097135
Trạm Thu phí Hà Lam,15.710278,108.335400,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+H%C3%A0+Lam/data=!4m7!3m6!1s0x3169e193e837aa59:0xa44e1bf3352a06f7!8m2!3d15.7102784!4d108.3354004!16s%2Fg%2F11g0gmnb7_!19sChIJWao36JPhaTER9wYqNfMbTqQ?authuser=0&hl=vi&rclk=1,"P86P+456 Trạm Thu phí Hà Lam, ĐCT Đà Nẵng – Quảng Ngãi, Thăng Bình, Đà Nẵng, Việt Nam",ChIJWao36JPhaTER9wYqNfMbTqQ,11839431201786562295
plaza toll tam ky,15.538297,108.453753,https://www.google.com/maps/place/plaza+toll+tam+ky/data=!4m7!3m6!1s0x3169c34ddb9d8553:0xe9263f789c3a4211!8m2!3d15.5382974!4d108.4537533!16s%2Fg%2F11j0nfqjt4!19sChIJU4Wd203DaTEREUI6nHg_Juk?authuser=0&hl=vi&rclk=1,"GFQ3+8G6 plaza toll tam ky, Unnamed, Road, Chiên Đàn, Đà Nẵng, Việt Nam",ChIJU4Wd203DaTEREUI6nHg_Juk,16800185247201903121
Trạm Thu phí Tam Kỳ,15.548535,108.518476,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tam+K%E1%BB%B3/data=!4m7!3m6!1s0x3169dca970099499:0x4fe99dcae8a46f55!8m2!3d15.548535!4d108.5184763!16s%2Fg%2F11b67hd57c!19sChIJmZQJcKncaTERVW-k6Mqd6U8?authuser=0&hl=vi&rclk=1,"GGX9+C99 Trạm Thu phí Tam Kỳ, QL1A, Tam Xuân, Đà Nẵng, Việt Nam",ChIJmZQJcKncaTERVW-k6Mqd6U8,5758307093381934933
Trạm Thu phí Chu Lai,15.442239,108.593055,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Chu+Lai/data=!4m7!3m6!1s0x3169c7d2f9c72401:0xfde2c2a7d80d21f0!8m2!3d15.4422387!4d108.593055!16s%2Fg%2F11h4nd1627!19sChIJASTH-dLHaTER8CEN2KfC4v0?authuser=0&hl=vi&rclk=1,"CHRV+V6V Trạm Thu phí Chu Lai, ĐCT Đà Nẵng – Quảng Ngãi, Núi Thành, Đà Nẵng, Việt Nam",ChIJASTH-dLHaTER8CEN2KfC4v0,18294398662472442352
Trạm Thu phí Sân bay Chu Lai,15.415423,108.703482,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Chu+Lai/data=!4m7!3m6!1s0x3169c900136789c5:0x5415249ba8c7be26!8m2!3d15.4154226!4d108.7034821!16s%2Fg%2F11x34fzs15!19sChIJxYlnEwDJaTERJr7HqJskFVQ?authuser=0&hl=vi&rclk=1,"CP83+599 Trạm Thu phí Sân bay Chu Lai, Núi Thành, Đà Nẵng, Việt Nam",ChIJxYlnEwDJaTERJr7HqJskFVQ,6058789124667063846
Trạm Thu phí Bắc Quảng Ngãi,15.157870,108.751739,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%E1%BA%AFc+Qu%E1%BA%A3ng+Ng%C3%A3i/data=!4m7!3m6!1s0x3169ad0597f73d8f:0x2ecfcbe869c3a93e!8m2!3d15.1578704!4d108.751739!16s%2Fg%2F11h4d3p847!19sChIJjz33lwWtaTERPqnDaejLzy4?authuser=0&hl=vi&rclk=1,"5Q52+4MX Trạm Thu phí Bắc Quảng Ngãi, Thôn Thọ, Sơn Tịnh, Quảng Ngãi, Việt Nam",ChIJjz33lwWtaTERPqnDaejLzy4,3373138844991072574
Trạm Thu phí Quảng Ngãi,15.109507,108.757688,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Qu%E1%BA%A3ng+Ng%C3%A3i/data=!4m7!3m6!1s0x3169ad39bbf78109:0xd1c368a4b7181adb!8m2!3d15.1095073!4d108.7576878!16s%2Fg%2F11h09px2dj!19sChIJCYH3uzmtaTER2xoYt6Row9E?authuser=0&hl=vi&rclk=1,"4Q55+R34 Trạm Thu phí Quảng Ngãi, Nghĩa Giang, Quảng Ngãi, Việt Nam",ChIJCYH3uzmtaTER2xoYt6Row9E,15115039831041252059
Trạm Thu phí Tư Nghĩa,15.063359,108.839193,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+T%C6%B0+Ngh%C4%A9a/data=!4m7!3m6!1s0x31685500638749d5:0x6128d340a90eed14!8m2!3d15.0633587!4d108.8391931!16s%2Fg%2F11vx4fnwwm!19sChIJ1UmHYwBVaDERFO0OqUDTKGE?authuser=0&hl=vi&rclk=1,"3R7Q+8M Trạm Thu phí Tư Nghĩa, Tư Nghĩa, Quảng Ngãi, Việt Nam",ChIJ1UmHYwBVaDERFO0OqUDTKGE,7001077895415131412
Trạm thu phí số 1 CT,14.421827,108.988021,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+s%E1%BB%91+1+CT/data=!4m7!3m6!1s0x3168d10030aadd4f:0x3b65cb117b0adcc7!8m2!3d14.4218273!4d108.9880213!16s%2Fg%2F11m_49blns!19sChIJT92qMADRaDERx9wKexHLZTs?authuser=0&hl=vi&rclk=1,"CXCQ+P6J Trạm thu phí số 1 CT, Ân Hảo, Gia Lai, Việt Nam",ChIJT92qMADRaDERx9wKexHLZTs,4280050296824716487
Trạm Thu phí Bắc Bình Định,14.397124,109.017843,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%E1%BA%AFc+B%C3%ACnh+%C4%90%E1%BB%8Bnh/data=!4m7!3m6!1s0x3168cfc13d831721:0x6adeb85cc894a565!8m2!3d14.3971237!4d109.0178425!16s%2Fg%2F11f15ht1rt!19sChIJIReDPcHPaDERZaWUyFy43mo?authuser=0&hl=vi&rclk=1,"92W9+R4W Trạm Thu phí Bắc Bình Định, AH1, Bồng Sơn, Gia Lai, Việt Nam",ChIJIReDPcHPaDERZaWUyFy43mo,7700795121491813733
Trạm thu phí nút giao ĐT.634,14.043348,109.027487,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+n%C3%BAt+giao+%C4%90T.634/data=!4m7!3m6!1s0x316f3b001e49d6db:0x6bfd9bb0b32bab61!8m2!3d14.043348!4d109.027487!16s%2Fg%2F11mylwqq8f!19sChIJ29ZJHgA7bzERYasrs7Cb_Ws?authuser=0&hl=vi&rclk=1,"22VH+V38 Trạm thu phí nút giao ĐT.634, ĐT634, Hòa Hội, Gia Lai, Việt Nam",ChIJ29ZJHgA7bzERYasrs7Cb_Ws,7781546914388618081
Trạm Thu phí Sân bay Phù Cát,13.953545,109.050349,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Ph%C3%B9+C%C3%A1t/data=!4m7!3m6!1s0x316f3d0038d4da4d:0xf3b72d8a3e059c3d!8m2!3d13.9535447!4d109.0503489!16s%2Fg%2F11x32xq050!19sChIJTdrUOAA9bzERPZwFPoott_M?authuser=0&hl=vi&rclk=1,"X332+95F Trạm Thu phí Sân bay Phù Cát, Phù Cát, Gia Lai, Việt Nam",ChIJTdrUOAA9bzERPZwFPoott_M,17561555343723830333
Trạm Thu Phí Bình Hiệp,13.951063,109.007743,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+B%C3%ACnh+Hi%E1%BB%87p/data=!4m7!3m6!1s0x316f3d00192683c9:0x3c74d015fef7f6fa!8m2!3d13.9510634!4d109.0077431!16s%2Fg%2F11zck7cy1b!19sChIJyYMmGQA9bzER-vb3_hXQdDw?authuser=0&hl=vi&rclk=1,"X225+C3 Trạm Thu Phí Bình Hiệp, Bình Hiệp, Gia Lai, Việt Nam",ChIJyYMmGQA9bzER-vb3_hXQdDw,4356335532464666362
Trạm Thu phí Km 49+550 Quốc lộ 19,13.944457,108.857778,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+49%2B550+Qu%E1%BB%91c+l%E1%BB%99+19/data=!4m7!3m6!1s0x316f21ab0426cb95:0xb40209057c93a604!8m2!3d13.9444574!4d108.8577785!16s%2Fg%2F11f4qbw89g!19sChIJlcsmBKshbzERBKaTfAUJArQ?authuser=0&hl=vi&rclk=1,"WVV5+Q4J Trạm Thu phí Km 49+550 Quốc lộ 19, Bình Liên, Bình Khê, Gia Lai, Việt Nam",ChIJlcsmBKshbzERBKaTfAUJArQ,12970939795949987332
